time_s,top_V,top_centered_V,top_normalized,bot_V,bot_centered_V,bot_normalized
6.718749999999999e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.3916959884809,0.0007812499916704518,0.07882638515935651
6.73437e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.3866708629066,0.005806375565970412,0.5858503700773494
6.75e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.3829020187259,0.009575219746670416,0.966118358763325
6.765619999999999e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3791331745453,0.013344063927270444,1.3463863474392133
6.78125e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3916959884806,0.0007812499919704341,0.07882638518962405
6.79687e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3879271443001,0.004550094172470431,0.45909437385541946
6.8125e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3829020187259,0.009575219746670416,0.966118358763325
6.82812e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3860427222098,0.006434516262770418,0.6492283681933608
6.843749999999999e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3803894559388,0.012087782533770408,1.2196303512172777
6.85937e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.3816457373323,0.010831501140270428,1.092874354995348
6.875e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.3703392047902,0.02213803368237044,2.233678321053275
6.89062e-08,0.298957283143,-0.008010756823704668,-0.7737675644252434,-0.3722236268804,0.02025361159217043,2.0435443267254207
6.90625e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.3690829233966,0.02339431507597045,2.3604343172852977
6.92187e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.37033920479,0.022138033682570446,2.2336783210734548
6.9375e-08,0.3002135645365,-0.006754475430204687,-0.6524220017681953,-0.3803894559385,0.012087782534070446,1.219630351247551
6.95312e-08,0.2926758761751,-0.014292163791604695,-1.3804953777491327,-0.3810175966355,0.011459641837070433,1.1562523531113593
6.96875e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.3816457373324,0.010831501140170452,1.0928743549852606
6.98437e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3847864408161,0.0076907976564704605,0.7759843644354766
6.999999999999999e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3866708629068,0.005806375565770461,0.5858503700571748
7.01562e-08,0.2926758761751,-0.014292163791604695,-1.3804953777491327,-0.3923241291779,0.00015310929467043932,0.015448387023164856
7.03125e-08,0.2914195947815,-0.015548445185204707,-1.501840940415843,-0.3891834256939,0.003293812778670413,0.3323383776032164
7.046869999999999e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.3872990036034,0.005178234869170406,0.522472371961338
7.0625e-08,0.2901633133879,-0.016804726578804663,-1.6231865030825479,-0.3916959884809,0.0007812499916704518,0.07882638515935651
7.07812e-08,0.2876507506007,-0.019317289366004686,-1.8658776284159684,-0.397349254752,-0.00487201627942957,-0.4915755978746534
7.09375e-08,0.292675876175,-0.01429216379170467,-1.3804953777587894,-0.400489958236,-0.008012719763429543,-0.808465588454705
7.10937e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.3986055361457,-0.006128297673129557,-0.6183315941167635
7.124999999999999e-08,0.2901633133879,-0.016804726578804663,-1.6231865030825479,-0.4030025210231,-0.010525282550529591,-1.0619775809086633
7.14062e-08,0.292675876175,-0.01429216379170467,-1.3804953777587894,-0.4004899582362,-0.00801271976362955,-0.8084655884748851
