x-axis,1
second,Volt
+5.1562E-09,+305.2386901109E-03
+5.3125E-09,+301.4698459301E-03
+5.4687E-09,+301.4698459301E-03
+5.6250E-09,+296.4447203558E-03
+5.7812E-09,+293.9321575686E-03
+5.9375E-09,+309.0075342916E-03
+6.0937E-09,+309.0075342916E-03
+6.2500E-09,+315.2889412595E-03
+6.4062E-09,+314.0326598659E-03
+6.5625E-09,+315.2889412595E-03
+6.7187E-09,+315.2889412595E-03
+6.8750E-09,+316.5452226531E-03
+7.0312E-09,+317.8015040467E-03
+7.1875E-09,+316.5452226531E-03
+7.3437E-09,+317.8015040467E-03
+7.5000E-09,+311.5200970788E-03
+7.6562E-09,+314.0326598659E-03
+7.8125E-09,+312.7763784723E-03
+7.9687E-09,+315.2889412595E-03
+8.1250E-09,+316.5452226531E-03
+8.2812E-09,+315.2889412595E-03
+8.4375E-09,+317.8015040467E-03
+8.5937E-09,+315.2889412595E-03
+8.7500E-09,+316.5452226531E-03
+8.9062E-09,+316.5452226531E-03
+9.0625E-09,+309.0075342916E-03
+9.2187E-09,+306.4949715044E-03
+9.3750E-09,+307.7512528980E-03
+9.5312E-09,+306.4949715044E-03
+9.6875E-09,+309.0075342916E-03
+9.8437E-09,+309.0075342916E-03
+10.0000E-09,+307.7512528980E-03
+10.1562E-09,+306.4949715044E-03
+10.3125E-09,+307.7512528980E-03
+10.4687E-09,+311.5200970787E-03
+10.6250E-09,+307.7512528980E-03
+10.7812E-09,+305.2386901109E-03
+10.9375E-09,+305.2386901109E-03
+11.0937E-09,+303.9824087173E-03
+11.2500E-09,+307.7512528980E-03
+11.4062E-09,+309.0075342916E-03
+11.5625E-09,+309.0075342916E-03
+11.7187E-09,+306.4949715044E-03
+11.8750E-09,+302.7261273237E-03
+12.0312E-09,+301.4698459301E-03
+12.1875E-09,+303.9824087173E-03
+12.3437E-09,+302.7261273237E-03
+12.5000E-09,+303.9824087173E-03
+12.6562E-09,+305.2386901109E-03
+12.8125E-09,+303.9824087173E-03
+12.9687E-09,+300.2135645365E-03
+13.1250E-09,+295.1884389622E-03
+13.2812E-09,+297.7010017494E-03
+13.4375E-09,+300.2135645365E-03
+13.5937E-09,+298.9572831430E-03
+13.7500E-09,+293.9321575686E-03
+13.9062E-09,+293.9321575686E-03
+14.0625E-09,+298.9572831429E-03
+14.2187E-09,+297.7010017494E-03
+14.3750E-09,+300.2135645365E-03
+14.5312E-09,+300.2135645365E-03
+14.6875E-09,+300.2135645365E-03
+14.8437E-09,+296.4447203558E-03
+15.0000E-09,+291.4195947815E-03
+15.1562E-09,+298.9572831429E-03
+15.3125E-09,+293.9321575686E-03
+15.4687E-09,+297.7010017494E-03
+15.6250E-09,+300.2135645365E-03
+15.7812E-09,+298.9572831430E-03
+15.9375E-09,+303.9824087173E-03
+16.0937E-09,+295.1884389622E-03
+16.2500E-09,+300.2135645365E-03
+16.4062E-09,+295.1884389622E-03
+16.5625E-09,+295.1884389622E-03
+16.7187E-09,+296.4447203558E-03
+16.8750E-09,+298.9572831429E-03
+17.0312E-09,+301.4698459301E-03
+17.1875E-09,+301.4698459301E-03
+17.3437E-09,+297.7010017494E-03
+17.5000E-09,+298.9572831430E-03
+17.6562E-09,+303.9824087173E-03
+17.8125E-09,+303.9824087173E-03
+17.9687E-09,+303.9824087173E-03
+18.1250E-09,+300.2135645365E-03
+18.2812E-09,+300.2135645365E-03
+18.4375E-09,+293.9321575686E-03
+18.5937E-09,+296.4447203558E-03
+18.7500E-09,+302.7261273237E-03
+18.9062E-09,+298.9572831430E-03
+19.0625E-09,+302.7261273237E-03
+19.2187E-09,+302.7261273237E-03
+19.3750E-09,+300.2135645365E-03
+19.5312E-09,+292.6758761751E-03
+19.6875E-09,+296.4447203558E-03
+19.8437E-09,+293.9321575686E-03
+20.0000E-09,+293.9321575686E-03
+20.1562E-09,+292.6758761751E-03
+20.3125E-09,+291.4195947815E-03
+20.4687E-09,+293.9321575686E-03
+20.6250E-09,+290.1633133879E-03
+20.7812E-09,+287.6507506007E-03
+20.9375E-09,+292.6758761750E-03
+21.0937E-09,+296.4447203558E-03
+21.2500E-09,+290.1633133879E-03
+21.4062E-09,+292.6758761750E-03
+21.5625E-09,+298.9572831429E-03
+21.7187E-09,+288.9070319943E-03
+21.8750E-09,+293.9321575686E-03
+22.0312E-09,+297.7010017494E-03
+22.1875E-09,+297.7010017494E-03
+22.3437E-09,+301.4698459301E-03
+22.5000E-09,+296.4447203558E-03
